model,mode,snr_gt,freq_true,mse_vs_clean,mae_vs_clean,crps_vs_clean,spectral_mse,peak_freq_error,sfer,mse_vs_noisy,mae_vs_noisy
moirai,zero_shot,0.18558548,1.4770712,3.967095,1.6001356,1.7743883,1245183.9347481586,6.522928833961487,0.24873401,42.163857,5.145907
moirai,zero_shot,0.065211415,2.8708527,4.9529257,1.8798938,2.0480504,790665.7921095104,2.8708527088165283,0.035707254,38.620937,4.997838
moirai,zero_shot,0.33467993,2.8733492,1.577527,1.0198998,0.8761082,954641.1457138424,2.873349189758301,0.46931058,8.918467,2.342317
moirai,zero_shot,0.07720625,6.7344937,3.426846,1.4731297,1.6604986,3643105.750914204,6.734493732452393,0.05745629,39.21579,4.913075
moirai,zero_shot,0.110212274,4.1258483,3.1479752,1.4560186,1.6680124,345640.99311672535,1.8741517066955566,0.11044203,24.387306,3.9880042
moirai,zero_shot,0.14504911,3.9673972,2.0973399,1.1559956,1.2833121,238864.26118767762,2.9673972129821777,0.19113483,25.902136,4.0860624
moirai,zero_shot,0.23622274,2.1496959,2.9576938,1.3273035,1.4629297,1905162.3011396579,2.149695873260498,0.32736397,19.379673,3.6051645
moirai,zero_shot,0.10429484,9.454986,5.0276184,1.9073768,5.5313187,30931835.66958469,9.454985618591309,0.07422596,42.708992,5.1889725
moirai,zero_shot,0.16440934,1.0045748,3.5704103,1.4972684,1.8080941,2409383.8540748456,1.0045747756958008,0.17054822,31.824097,4.4588366
moirai,zero_shot,0.15031688,2.3660657,4.6884384,1.7472626,1.5774446,9808704.529800242,2.366065740585327,0.13850117,23.542088,3.7415037
moirai,zero_shot,0.14607584,9.996628,2.2922935,1.2570481,1.411006,178942.44018168768,11.503372192382812,0.16163273,14.469469,3.0252538
moirai,zero_shot,0.2382238,9.314949,1.5402691,1.0146258,1.0307297,264684.84618062904,8.814949035644531,0.46891972,14.846477,3.1693883
moirai,zero_shot,0.15105844,5.970344,2.7885323,1.317318,1.414372,436472.13885717787,0.47034406661987305,0.189204,19.774292,3.4649005
moirai,zero_shot,0.090123564,7.5049124,4.1972723,1.597362,1.7910109,942956.0331820156,7.504912376403809,0.080792025,42.59033,5.05752
moirai,zero_shot,0.10797737,7.636262,5.068205,1.78432,1.8381826,1985610.144290665,7.636261940002441,0.09095047,54.248524,5.7575336
moirai,zero_shot,0.077995524,6.6287775,4.1143236,1.6066506,2.0634432,621180.4811452399,24.871222496032715,0.060134064,42.937862,5.325926
moirai,zero_shot,0.09213911,6.5352907,1.6606915,1.0463748,1.1460233,72664.03620704215,2.9647092819213867,0.08628594,19.711918,3.5852914
moirai,zero_shot,0.13903975,5.08548,2.1917202,1.168801,1.5098238,209816.99200131564,3.085480213165283,0.17036363,23.82024,3.697175
moirai,zero_shot,0.26602152,8.538673,2.7782698,1.3923626,1.2261406,1010954.4179389842,8.538673400878906,0.36038566,17.332039,3.3971305
moirai,zero_shot,0.16710752,1.1015929,1.8167255,1.0894291,1.0669719,146811.16258597156,1.1015928983688354,0.20713112,15.347458,3.2341523
moirai,zero_shot,0.24585713,3.8046782,2.3371696,1.2345681,1.1962513,611869.0980064331,3.804678201675415,0.41630933,17.314676,3.2735405
moirai,zero_shot,0.08732063,4.560229,2.9092317,1.3772863,1.47002,530506.4749376272,4.5602288246154785,0.057549253,23.113281,3.8544652
moirai,zero_shot,0.12115362,3.7728255,4.85353,1.8303809,1.7255994,7508064.249183108,3.7728254795074463,0.09740927,53.385113,5.8801384
moirai,zero_shot,0.16341312,4.5312886,1.6432762,1.0309365,1.0353647,134900.2287032825,4.5312886238098145,0.19220656,15.349169,3.3269494
moirai,zero_shot,0.16376737,6.523021,2.3570352,1.2637706,1.1451766,4689504.769249715,6.523021221160889,0.17831956,20.813023,3.7322452
moirai,zero_shot,0.23714983,4.517442,4.797017,1.764315,1.4997351,14158127.513485894,4.517442226409912,0.15032253,14.5601635,3.0921059
moirai,zero_shot,0.10032478,6.6916676,3.1011033,1.396892,1.6076045,279679.06579593493,17.308332443237305,0.105881095,25.469528,4.0224004
moirai,zero_shot,0.07230122,2.4140453,4.8336387,1.6826276,1.788072,5069677.377760448,2.4140453338623047,0.04313507,36.10254,4.845784
moirai,zero_shot,0.06634408,2.827257,3.4043794,1.4394575,1.7446735,531045.0987239553,2.827256917953491,0.043615308,41.876915,5.237547
moirai,zero_shot,0.17638934,5.621458,1.457429,0.9553694,0.96268845,108192.36291208249,12.878541946411133,0.21688186,9.809107,2.5903888
moirai,zero_shot,0.18088003,8.206523,3.1208658,1.4135761,1.3735523,1904998.8854350261,8.206522941589355,0.23717707,23.219267,3.901795
moirai,zero_shot,0.13805033,7.256564,2.802268,1.3488568,1.4196495,245093.55525166748,18.743435859680176,0.16787723,33.20361,4.571408
moirai,zero_shot,0.2289511,9.249099,4.353753,1.6443586,1.5333703,6464726.637007434,9.249098777770996,0.25389022,28.436758,4.302746
moirai,zero_shot,0.09320221,3.3390865,2.9460242,1.395484,1.6623775,352499.66366873495,5.660913467407227,0.090892136,34.442432,4.551992
moirai,zero_shot,0.2519018,4.065576,2.591937,1.3045168,1.2779067,961417.4439074688,14.934423923492432,0.38314903,19.022593,3.558661
moirai,zero_shot,0.17603174,8.042058,4.019804,1.6013364,1.5425477,1220201.7938656528,1.457942008972168,0.2180714,31.683416,4.3038807
moirai,zero_shot,0.20684351,8.518469,2.6293595,1.3164177,1.292479,801180.4989890866,8.518468856811523,0.30998254,25.040329,4.095119
moirai,zero_shot,0.14337166,6.2106724,5.9035034,1.9385865,1.7881424,1289408.423481956,2.789327621459961,0.121415645,37.95568,4.873954
moirai,zero_shot,0.08288372,2.589278,4.039565,1.6156799,1.6260962,1151578.723804732,2.589277982711792,0.03435321,22.9679,3.9176526
moirai,zero_shot,0.14861853,9.392045,4.5851827,1.6843652,2.1385512,1067581.765629133,9.392045021057129,0.17755732,35.796623,4.724953
moirai,zero_shot,0.10727347,9.391255,1.9078224,1.1195087,1.2989713,120849.09303920165,13.608744621276855,0.13032863,25.958775,4.0800753
moirai,zero_shot,0.11937974,5.102104,2.9997835,1.3543007,1.5426083,245638.74751512735,21.39789581298828,0.10636807,26.76363,3.9787188
moirai,zero_shot,0.072465405,1.513854,5.1921453,1.8323143,1.9224484,2571672.873370244,1.5138540267944336,0.050139092,56.300148,5.8247623
moirai,zero_shot,0.12681855,3.8262599,3.8308048,1.5557795,1.577193,381502.58572693623,3.8262598514556885,0.11399676,24.757484,4.049141
moirai,zero_shot,0.12577564,9.9471035,2.0838792,1.1846839,1.1442394,1524253.0317866202,9.947103500366211,0.12206869,18.677395,3.4828563
moirai,zero_shot,0.16932593,3.9775655,7.862047,2.32545,1.9552388,32277039.983327396,3.9775655269622803,0.117004246,34.247696,4.6768346
moirai,zero_shot,0.17574643,1.4118176,4.5376673,1.8016069,1.5043628,17227240.002444316,1.4118175506591797,0.16104081,20.596352,3.6794875
moirai,zero_shot,0.17585237,9.748875,2.8906155,1.3785168,1.5376964,181490.7836088676,0.24887466430664062,0.22648609,26.591276,4.1557813
moirai,zero_shot,0.27201864,6.5199733,1.9812124,1.1659652,1.151369,599182.9300733889,6.019973278045654,0.38974267,13.700572,2.9518895
moirai,zero_shot,0.0955282,8.376439,4.44535,1.6445018,1.8938444,1538151.284058138,8.376439094543457,0.07473571,45.26995,5.599235
moirai,zero_shot,0.12794638,6.3569236,3.0630145,1.4316913,1.6154327,344159.73912374844,13.143076419830322,0.18048319,43.332726,5.3656707
moirai,zero_shot,0.14678805,5.719628,3.1445718,1.4611492,1.5862292,741045.2319835001,5.719627857208252,0.20730391,26.792343,4.023121
moirai,zero_shot,0.15840891,4.319065,3.156086,1.3538961,1.4337523,300179.04906728433,3.8190650939941406,0.18082237,24.710817,4.0096264
moirai,zero_shot,0.24515776,3.9419143,1.4876218,0.9888643,2.1440237,474558.0789706409,3.9419143199920654,0.3866561,10.0000515,2.498229
moirai,zero_shot,0.053404924,5.757517,4.029503,1.6147518,3.5779595,7261791.3601798825,5.757516860961914,0.039151616,68.888,6.4124703
moirai,zero_shot,0.11642535,8.728399,4.1072063,1.6986775,1.637098,6403747.448378414,8.728399276733398,0.1108546,46.10888,5.5996275
moirai,zero_shot,0.09314433,5.951116,7.2740965,2.1333528,2.4562593,2765542.471993329,5.95111608505249,0.08054049,74.240715,6.991508
moirai,zero_shot,0.09503979,2.6941319,2.693456,1.26457,1.547582,375454.1541949839,2.694131851196289,0.06972655,24.16951,3.9883754
moirai,zero_shot,0.116499804,4.4916887,1.736744,1.0646985,1.1630325,283205.6453591742,4.4916887283325195,0.13418552,15.756256,3.1368523
moirai,zero_shot,0.11031991,3.9539237,7.5607147,2.2899299,1.9373175,46721986.04577158,3.9539237022399902,0.07475181,62.627926,6.5069466
moirai,zero_shot,0.09251848,7.3517327,2.2461605,1.2295104,1.7316924,196552.1348908067,7.3517327308654785,0.10106763,27.865768,4.35039
moirai,zero_shot,0.11956515,2.9322798,4.021265,1.6351199,1.7117951,1382246.9360590838,2.9322798252105713,0.12986937,39.179794,4.9770865
moirai,zero_shot,0.103195205,1.6335554,3.9708858,1.6562196,1.5911565,14204013.730364976,1.6335554122924805,0.06782081,28.808159,4.4444475
moirai,zero_shot,0.20623568,5.2861567,1.2423998,0.88980037,0.84325564,700084.0870618301,5.28615665435791,0.1856909,6.1588507,2.0554438
moirai,zero_shot,0.17507136,4.8674116,4.0364285,1.6168249,1.6578069,1391153.4530947001,4.8674116134643555,0.20496045,28.51741,4.357333
moirai,zero_shot,0.22199368,3.4584208,3.3712728,1.4901934,1.3080374,1277416.6513787068,3.458420753479004,0.2516317,18.925182,3.348112
moirai,zero_shot,0.12963998,6.4831085,2.2570257,1.1948373,1.3311615,228743.40158811904,5.9831085205078125,0.15284537,20.210617,3.650958
moirai,zero_shot,0.14376803,2.3042898,3.2670739,1.4821557,1.2809132,4068653.634088021,2.3042898178100586,0.10486274,18.053066,3.4490647
moirai,zero_shot,0.16443259,9.2343855,1.8819556,1.1377635,1.1383381,194587.28908652742,9.23438549041748,0.22106741,20.686752,3.530399
moirai,zero_shot,0.11296876,9.926173,2.2638676,1.2219958,1.2043278,313358.6474910551,0.42617321014404297,0.108385876,22.713108,3.8248062
moirai,zero_shot,0.15838766,1.7267834,2.2568026,1.1652591,1.3793241,119951.8452656802,0.2732166051864624,0.24104321,24.633263,3.7675018
moirai,zero_shot,0.18844502,1.2662394,3.6491914,1.542115,1.7936916,594153.1630138748,1.2662394046783447,0.29397723,31.309504,4.30773
moirai,zero_shot,0.19811623,9.089305,5.2983017,1.8787968,1.529543,22771577.468764264,9.08930492401123,0.15159546,29.594263,4.325815
moirai,zero_shot,0.1693041,3.351601,1.6615422,1.0079086,1.002321,527654.4456167393,3.3516008853912354,0.17900649,9.679825,2.4260638
moirai,zero_shot,0.41519928,6.1141863,0.63556564,0.6810476,0.54799837,92192.54974482351,5.6141862869262695,0.5745396,3.3597484,1.4904498
moirai,zero_shot,0.100963525,2.675274,3.0449781,1.3416524,1.5636307,462656.63220309705,2.675273895263672,0.08098882,24.524403,3.688601
moirai,zero_shot,0.20761159,8.644445,2.580377,1.3018909,1.2197279,754015.1902951167,8.644445419311523,0.27981645,20.196293,3.5200067
moirai,zero_shot,0.15261516,5.5239215,1.4422147,0.96359,1.2268372,155822.5108443352,5.523921489715576,0.24295107,16.471535,3.2908778
moirai,zero_shot,0.18849526,1.9597782,3.5936089,1.6155748,1.5656251,1144850.2637888698,7.040221810340881,0.26080692,32.772507,4.635745
moirai,zero_shot,0.2316638,3.0609434,3.2984834,1.4260151,1.2596761,8248340.791151072,3.060943365097046,0.224347,13.448726,2.8994727
moirai,zero_shot,0.12510604,7.8531995,3.100565,1.4161341,1.4084113,700034.2072244311,7.853199481964111,0.12021261,30.757881,4.517626
moirai,zero_shot,0.10171321,9.954474,3.5187855,1.5125841,1.8318166,360426.3805819861,4.545525550842285,0.111771435,42.41532,5.1343584
moirai,zero_shot,0.10078251,9.577984,3.454823,1.5303558,1.3999165,1822279.507318986,9.577983856201172,0.058530115,23.650747,4.0520406
moirai,zero_shot,0.13456467,9.748096,2.3496382,1.2405002,1.3198498,131613.6246125261,0.7480964660644531,0.20025605,29.694784,4.344721
moirai,zero_shot,0.5291771,3.578669,1.5595387,1.0519588,0.8152269,966670.5922753288,3.5786690711975098,0.6481831,5.7313967,1.9213085
moirai,zero_shot,0.15391105,3.7057645,2.6317015,1.3652198,1.4076706,1711391.6418042863,3.7057645320892334,0.24855095,29.812637,4.4907937
moirai,zero_shot,0.13992836,1.6864761,4.203088,1.6766405,1.5085696,7818654.806747393,1.6864761114120483,0.118364036,24.467518,4.098343
moirai,zero_shot,0.18759285,4.575811,1.671397,1.0412111,1.0129567,367645.4931551018,4.57581090927124,0.24601881,11.456543,2.7771425
moirai,zero_shot,0.15076753,1.6269364,3.2104123,1.4159132,1.6575867,428767.23284599185,1.626936435699463,0.184227,28.788376,4.092619
moirai,zero_shot,0.19035618,4.5789957,4.155393,1.6248741,1.5692748,1884921.0810976317,4.578995704650879,0.23926894,25.127888,4.021496
moirai,zero_shot,0.12267127,7.1325574,2.8473334,1.33283,1.369212,337734.1539247036,7.132557392120361,0.14071418,29.642311,4.406557
moirai,zero_shot,0.1530433,9.196317,2.4949093,1.2267573,1.3753188,163971.07405880318,0.6963167190551758,0.24729066,26.006702,4.0271187
moirai,zero_shot,0.2176638,1.1340238,2.9269333,1.4027776,1.3874754,1044112.3540986128,26.365976214408875,0.40107778,26.262894,4.2051144
moirai,zero_shot,0.13856712,8.980381,3.2605464,1.5038372,1.6052549,516611.18181366724,9.51961898803711,0.18374173,34.688908,4.9323845
moirai,zero_shot,0.16459444,3.101059,2.782136,1.3486346,1.5342132,679263.407603608,3.1010589599609375,0.24919096,26.339214,3.9124537
moirai,zero_shot,0.18019046,3.4076378,3.362472,1.4688135,1.6808648,1035776.9423107938,3.40763783454895,0.27827272,30.599781,4.470785
moirai,zero_shot,0.1796654,4.229068,2.3033936,1.2358714,1.1446106,728242.7091532405,4.229067802429199,0.19811596,15.477589,2.9335947
moirai,zero_shot,0.0713259,8.208241,3.9669812,1.6659468,1.7445946,1077717.8283292323,8.20824146270752,0.03939861,33.316204,4.517978
moirai,zero_shot,0.07908497,6.4973383,16.471895,3.4270082,2.7097473,413762584.78238505,6.49733829498291,0.026708603,94.85216,8.103731
moirai,zero_shot,0.090859964,7.4580984,4.6503363,1.8294549,1.5494723,28503312.097677194,7.458098411560059,0.043232597,35.943848,4.7488194
moirai,zero_shot,0.17546318,9.834084,6.8471413,2.1579256,2.0946066,33857046.36838936,9.834083557128906,0.14123268,41.731438,5.2571273
moirai,zero_shot,0.18686992,2.5151322,3.206996,1.4199865,1.9699514,899232.2327359352,7.984867811203003,0.26002857,24.056305,3.7266018
moirai,zero_shot,0.16947046,8.527011,3.3086348,1.4157085,1.4779811,1049740.8949117374,8.527010917663574,0.240515,29.205181,4.290721
moirai,zero_shot,0.12527995,2.7281537,3.3706436,1.4791317,1.6067507,263376.93718513206,28.771846294403076,0.12492973,27.684288,4.2121863
moirai,zero_shot,0.1795594,7.333102,3.6435792,1.5058978,1.5567684,613351.218171679,11.166897773742676,0.2162239,25.509094,3.945574
moirai,zero_shot,0.16324961,2.3358452,2.8016558,1.3562355,1.3997555,555172.412235519,2.3358452320098877,0.2015443,19.282297,3.5384064
moirai,zero_shot,0.0719454,3.6625392,3.074815,1.3344724,1.956799,292941.946105765,0.3374607563018799,0.058590636,35.65805,4.662712
moirai,zero_shot,0.10677879,3.2416184,2.5179482,1.3074878,1.440874,273425.7975493951,12.758381605148315,0.08500538,18.775436,3.4127278
moirai,zero_shot,0.2658272,1.6667801,2.3743992,1.3155198,1.1324239,500826.0105368866,1.6667801141738892,0.37826544,13.986025,3.1276226
moirai,zero_shot,0.25933236,7.518718,3.1064053,1.3656317,1.2144363,1974439.0121636244,7.5187177658081055,0.3057281,17.580532,3.4540882
moirai,zero_shot,0.18829884,4.4715276,2.1203647,1.166009,1.2911669,491876.86052969535,1.0284724235534668,0.306628,21.924273,3.7457993
moirai,zero_shot,0.11870734,2.958465,2.9049487,1.3501565,1.3746681,335451.6022972774,2.958465099334717,0.09743559,20.247078,3.357378
moirai,zero_shot,0.20154259,9.021932,4.442002,1.7143892,1.5391499,367104.3607835653,0.02193164825439453,0.22143982,29.269442,4.321918
moirai,zero_shot,0.23126759,2.2239397,2.932682,1.4322078,1.2801375,628586.2960819019,16.276060342788696,0.32634392,25.16206,3.9208066
moirai,zero_shot,0.14776278,9.015396,11.204229,2.8937883,2.0849795,244542037.28819963,9.015396118164062,0.06497971,37.888172,4.9101944
moirai,zero_shot,0.19178912,5.1759844,5.876314,1.9519593,1.7594062,3972575.55496014,5.1759843826293945,0.13415538,29.544693,4.4416037
moirai,zero_shot,0.080517136,6.2562947,2.652147,1.3586302,1.4171213,150022.317436996,11.74370527267456,0.06991058,31.293774,4.470307
moirai,zero_shot,0.16800693,8.297917,4.158853,1.616473,1.6361392,895398.9075835962,0.702082633972168,0.1902377,37.17942,4.983015
moirai,zero_shot,0.15339302,6.8201027,5.9705186,1.9708649,1.9854429,1241149.9827749815,16.67989730834961,0.15930568,42.3991,5.0844755
moirai,zero_shot,0.11694871,4.150904,6.513077,2.090218,2.4665022,6199093.706416057,4.150904178619385,0.10464225,59.027847,6.215829
moirai,zero_shot,0.21208824,4.205884,3.850513,1.6437097,1.4061658,1609588.6897436902,4.205883979797363,0.26549023,24.604927,4.018949
moirai,zero_shot,0.07717723,9.9740505,3.0706468,1.4893267,1.5008209,348395.4961497379,22.025949478149414,0.056737684,33.34075,4.606603
moirai,zero_shot,0.07712888,5.006949,3.8110933,1.5969285,1.6083276,1900126.9272021032,5.006948947906494,0.056626428,47.898796,5.5192566
moirai,zero_shot,0.21659581,4.0160136,5.990782,1.9646659,1.7570164,21446668.77557408,4.0160136222839355,0.18573822,30.097105,4.3624926
moirai,zero_shot,0.21514034,6.4372296,2.6742527,1.3017619,1.3360994,938937.1149314783,5.937229633331299,0.35873735,24.699131,3.9129615
moirai,zero_shot,0.09478024,9.281135,29.90584,4.940951,3.259171,2239966181.206633,9.281134605407715,0.009602213,66.475746,6.5396976
moirai,zero_shot,0.18200527,7.0984225,3.5871713,1.4771085,1.4618511,922104.208882603,11.401577472686768,0.28173518,30.248894,4.399193
moirai,zero_shot,0.08779774,1.3769264,1.4448302,0.956025,1.1338819,82238.67639290652,7.623073577880859,0.10827116,30.044432,4.318485
moirai,zero_shot,0.16029707,3.10508,2.116615,1.2271714,1.1637732,243655.58613022827,2.1050798892974854,0.21003583,19.054476,3.431319
moirai,zero_shot,0.084881105,4.485163,3.635369,1.431331,1.6275625,449957.4206415654,4.48516321182251,0.06601466,32.008675,4.466694
moirai,zero_shot,0.2361232,4.6282334,2.6518364,1.3551722,1.3264139,762023.3495280677,4.371766567230225,0.38339555,23.066261,3.7320735
moirai,zero_shot,0.27696523,5.595066,2.7492769,1.3530209,1.2684832,1139547.9181114037,15.40493392944336,0.40670845,15.257988,3.1217566
moirai,zero_shot,0.14177614,4.105404,1.1454939,0.8755461,0.93116343,155236.3223821311,4.105403900146484,0.16102849,11.089408,2.6567712
moirai,zero_shot,0.21039294,2.6455965,1.9745408,1.1417401,1.8947253,746129.276034651,2.645596504211426,0.488007,27.854548,3.9578383
moirai,zero_shot,0.13477498,8.487866,1.1003389,0.8615189,0.84268725,219198.48926028304,8.487866401672363,0.14519826,11.450001,2.7478662
moirai,zero_shot,0.17594647,1.9034244,4.2492075,1.6647816,1.618661,1843490.5510409663,1.9034243822097778,0.25304064,41.60833,5.236307
moirai,zero_shot,0.35024452,8.278172,1.398937,0.9462291,0.8909701,373607.115465042,8.27817153930664,0.7207814,10.296319,2.6096706
moirai,zero_shot,0.16091579,4.578689,3.3697515,1.4854028,1.7949572,1305120.042303686,4.578689098358154,0.24710685,32.597702,4.42873
moirai,zero_shot,0.05079521,2.541797,5.7291803,1.907155,2.3174403,1125505.510371752,22.958203077316284,0.024583811,62.60187,6.359361
moirai,zero_shot,0.18561594,5.2394166,1.2376158,0.937137,1.0569937,72612.70141678737,5.239416599273682,0.23853184,8.79166,2.3583984
moirai,zero_shot,0.11297415,6.60775,3.2515564,1.4675051,1.776001,476588.72187418264,17.892250061035156,0.1638422,59.32668,5.9612665
moirai,zero_shot,0.14505057,1.1965711,2.969574,1.355622,1.4711238,4370890.4324592175,1.1965711116790771,0.15405624,22.998024,3.8732705
moirai,zero_shot,0.11706476,6.1450653,5.1531496,1.8389589,1.7064862,15403604.068122394,6.1450653076171875,0.0868707,33.07743,4.5827184
moirai,zero_shot,0.1416878,4.009826,3.168589,1.4412484,1.5901217,1209896.325712989,4.009826183319092,0.22344366,36.883774,4.8503795
moirai,zero_shot,0.06270319,6.776568,5.357689,1.8855251,2.037,4258430.889019694,6.7765679359436035,0.039024852,57.059326,5.893079
moirai,zero_shot,0.18176109,9.33536,2.6307492,1.346102,1.2865205,328565.03710778995,8.164640426635742,0.24586466,19.855053,3.5133328
moirai,zero_shot,0.09994707,1.3315606,3.3954582,1.4558792,1.6109757,1803322.0038451375,1.3315606117248535,0.06400115,25.203764,4.0737176
moirai,zero_shot,0.14144854,1.965524,1.7727504,1.1071392,1.153233,508488.1081737145,1.9655239582061768,0.16331309,14.524205,3.0841231
moirai,zero_shot,0.20475176,1.9660115,2.5197847,1.2719119,1.1860524,534092.8347627036,1.9660115242004395,0.23944607,15.535077,3.2995465
moirai,zero_shot,0.12820317,9.38021,4.720367,1.7241858,2.0477223,704884.2458092672,3.6197900772094727,0.14915946,42.84788,5.1312165
moirai,zero_shot,0.11117585,3.6629345,1.8310696,1.0668766,1.2931013,120096.71673427701,3.1629345417022705,0.14312592,25.418068,4.1612453
moirai,zero_shot,0.10973372,4.810325,3.2859678,1.4867458,1.6238286,274081.86141429184,11.689674854278564,0.101068504,30.140337,4.5080957
moirai,zero_shot,0.17280748,2.182378,3.526988,1.4865687,1.5407531,757038.8586927671,2.182378053665161,0.22408523,28.316216,4.194918
moirai,zero_shot,0.12517123,6.7966323,5.883944,1.9378309,2.0389981,4488710.8213214185,6.796632289886475,0.0981177,48.67002,5.683236
moirai,zero_shot,0.12291998,9.256451,3.0229712,1.3879752,1.376418,1062732.4385144054,9.256450653076172,0.10871099,20.859625,3.5473151
moirai,zero_shot,0.21967897,5.288807,1.7044067,1.0655048,0.9655567,315738.5019238432,3.711193084716797,0.32066536,13.241512,2.8721292
moirai,zero_shot,0.16608292,4.7606936,0.88755727,0.76839876,0.78184116,27692.148252558345,11.739306449890137,0.22332664,7.8408175,2.25255
moirai,zero_shot,0.099066816,7.1200633,3.963189,1.6151617,2.0386815,686890.8534361257,7.120063304901123,0.10737491,39.45362,5.1556034
moirai,zero_shot,0.1713421,5.8975673,3.5243452,1.4776933,2.1784434,708814.4631702359,1.3975672721862793,0.23718369,25.207897,3.8016446
moirai,zero_shot,0.26821187,6.5778813,2.3666449,1.2042933,1.125545,1453354.813847577,6.577881336212158,0.39815998,15.551224,3.2689903
moirai,zero_shot,0.093233354,8.325036,2.421467,1.2636714,1.2442105,176551.32076335966,7.82503604888916,0.052708525,18.428276,3.333808
moirai,zero_shot,0.20948198,7.3870964,2.648746,1.2497232,1.2416164,482339.36713937623,2.112903594970703,0.27227417,21.451931,3.710066
moirai,zero_shot,0.054567896,1.9711261,4.2110806,1.6336968,1.9219747,1900285.5532062168,1.9711260795593262,0.0306432,49.512894,5.6060905
moirai,zero_shot,0.17156996,4.067589,3.4461877,1.4559221,1.4480844,621552.9912752841,4.432411193847656,0.22618484,33.636154,4.648849
moirai,zero_shot,0.2939126,1.1842842,2.7459226,1.4020004,1.2342553,3130960.2034700946,1.1842842102050781,0.31985292,15.236357,3.1615949
moirai,zero_shot,0.23083623,3.449577,3.7926579,1.6001856,1.4176315,1218071.305600426,5.55042290687561,0.26383513,17.994429,3.323401
moirai,zero_shot,0.06810227,3.9752967,3.2577987,1.4607987,1.6475513,361677.20011544775,3.97529673576355,0.05443397,36.110744,4.707061
moirai,zero_shot,0.07248844,6.9672675,2.3158417,1.2382923,1.5309713,361536.8279188616,6.9672675132751465,0.056757707,27.7501,4.076313
moirai,zero_shot,0.15710515,8.341528,2.330985,1.2317846,1.2955444,786077.5421817972,8.341527938842773,0.16033588,18.870586,3.512368
moirai,zero_shot,0.08487692,3.7624233,4.9757605,1.8096302,1.7834446,6688106.386838186,3.762423276901245,0.057361115,37.9066,4.803817
moirai,zero_shot,0.13059954,7.2688627,2.8330488,1.313684,1.4070055,279016.7988250735,7.268862724304199,0.14695601,32.41226,4.650147
moirai,zero_shot,0.081768885,9.436799,2.6650946,1.3511353,1.660995,333691.56097842584,4.063200950622559,0.08345313,31.039547,4.377146
moirai,zero_shot,0.18362159,3.0560222,3.5637193,1.4790522,1.5029098,840502.067300472,3.0560221672058105,0.22815749,28.540667,4.2488613
moirai,zero_shot,0.118643045,2.5517316,5.1004214,1.7851967,1.9471308,1134502.8985481039,6.948268413543701,0.12918219,55.09873,5.998378
moirai,zero_shot,0.1307232,5.9119573,2.8211017,1.3545599,1.281811,1222288.4947102035,5.911957263946533,0.14335097,25.343103,4.0339723
moirai,zero_shot,0.15056287,6.4907527,7.011462,2.0977755,1.9169481,29825673.79806858,6.490752696990967,0.10303412,42.180885,5.150848
moirai,zero_shot,0.121297896,4.1534734,2.4389458,1.2550776,1.6415088,271314.52450473583,4.153473377227783,0.14415438,29.669487,4.268402
moirai,zero_shot,0.13310328,5.2280946,3.316679,1.4329996,1.6597201,313422.3174618735,5.228094577789307,0.17356655,33.871773,4.7300835
moirai,zero_shot,0.25784296,1.3186361,1.34811,0.9582759,0.85916364,118168.04563822297,17.181363940238953,0.35152245,7.4475927,2.2319007
moirai,zero_shot,0.099213675,1.3091029,2.88128,1.3354375,1.6204274,335326.1808213162,9.190897107124329,0.119739115,36.14928,4.7247667
moirai,zero_shot,0.0773732,2.464353,3.8745818,1.682291,1.4659109,13801706.640643515,2.464353084564209,0.039665733,33.055687,4.557286
moirai,zero_shot,0.08428227,7.04685,5.4321747,1.8596916,1.919816,7689739.093307223,7.046850204467773,0.061594483,52.026558,5.790332
moirai,zero_shot,0.18259306,3.7634032,1.9897914,1.1307213,1.0889778,555482.8892534603,3.7634031772613525,0.23490629,15.163772,3.1044328
moirai,zero_shot,0.116233796,7.4218574,3.2202353,1.4463785,1.6452279,335476.70572445105,6.9218573570251465,0.09904729,23.783699,3.7916646
moirai,zero_shot,0.22843623,8.639006,3.9482625,1.5584786,1.788329,1212049.5429773997,8.639005661010742,0.27184215,22.466995,3.885182
moirai,zero_shot,0.0947836,5.4460154,2.3957226,1.2862133,1.6562052,272789.097903718,5.446015357971191,0.09749842,31.117609,4.377762
moirai,zero_shot,0.13431948,6.613273,2.8249917,1.3634562,1.5390071,255491.70463065515,8.88672685623169,0.13907471,24.238821,4.0459304
moirai,zero_shot,0.18071453,2.814827,3.1813002,1.4176185,1.3930151,2580565.739120267,2.8148269653320312,0.21712999,26.607677,4.229499
moirai,zero_shot,0.10586404,2.5925772,2.5713375,1.2488724,1.4990007,209521.91382005234,1.5925772190093994,0.11798859,26.207531,4.044157
moirai,zero_shot,0.11784425,6.762117,3.639461,1.5736074,1.6145253,1540810.1612570037,6.7621169090271,0.13880447,33.249176,4.641788
moirai,zero_shot,0.23960195,2.9587786,2.5350964,1.262968,1.2489799,764358.660986522,2.9587786197662354,0.2896662,13.961591,2.9069452
moirai,zero_shot,0.33113143,2.0713282,2.2044654,1.2231066,1.1052425,2301702.8952922146,2.0713281631469727,0.4698415,11.652151,2.7196496
moirai,zero_shot,0.12665443,9.355251,4.842183,1.7385759,1.8590307,1625847.7083384888,9.35525131225586,0.11300146,41.931538,5.03763
